MistoPoskytovaniId,ZdravotnickeZarizeniId,Kod,NazevZarizeni,DruhZarizeni,Obec,Psc,Ulice,CisloDomovniOrientacni,Kraj,KrajCode,Okres,OkresCode,SpravniObvod,PoskytovatelTelefon,PoskytovatelFax,PoskytovatelEmail,PoskytovatelWeb,Ico,TypOsoby,PravniFormaKod,KrajCodeSidlo,OkresCodeSidlo,ObecSidlo,PscSidlo,UliceSidlo,CisloDomovniOrientacniSidlo,OborPece,FormaPece,DruhPece,OdbornyZastupce,Lat,Lng
152577,71950,1405519000001,MUDr. Mikuláš Havlík s.r.o.,Samost. ordinace všeob. prakt. lékaře,Lukavec,41002,,27,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420778001150,,mudr.mikulas.havlik@seznam.cz,http://www.znamylekar.cz,1405519,2,112,CZ042,CZ0423,Lukavec,41002,,49,všeobecné praktické lékařství,ambulantní péče,,MUDr. Mikuláš Havlík,50.501140720339,14.085025206175
152578,71897,15154874001000,MUDr. Jiří Binter,Samost. ordinace všeob. prakt. lékaře,Chomutov,43004,Písečná,5062,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474334075,,vejprty-obvod@seznam.cz,,15154874,1,,CZ042,CZ0422,Chomutov,43004,Písečná,5062,všeobecné praktické lékařství,ambulantní péče,,,50.487424266628,13.438942056842
167199,71853,74683608000000,MUDr. Hana Moudrá,Samost. ordinace všeob. prakt. lékaře,Česká Kamenice,40721,Náměstí 28. října,818,Ústecký kraj,CZ042,Děčín,CZ0421,,420412514034,,hmoudra@seznam.cz,,74683608,1,,CZ042,CZ0421,Česká Kamenice,40721,Náměstí 28. října,818,všeobecné praktické lékařství,ambulantní péče,,,50.800059234562,14.419321974041
222994,71483,2866277000000,"Praktik TEPLICE, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Vrchlického,1036/7,Ústecký kraj,CZ042,Teplice,CZ0426,,420722942991,,vv-o@seznam.cz,http://praktik-teplice.cz/,2866277,2,112,CZ042,CZ0426,Teplice,41501,Nová cesta,3058,"všeobecné praktické lékařství, vnitřní lékařství","primární ambulantní péče, specializovaná ambulantní péče",,VOLODYMYR OLISHCHUK,50.644025834236,13.833471554441
152564,71482,1605089000000,MEDHome s.r.o.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Vaníčkova,1318/25,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475216223,,i.helena@seznam.cz,http://www.indrovahelena.cz,1605089,2,112,CZ042,CZ0427,Ústí nad Labem,40001,Vaníčkova,1318/25,všeobecné praktické lékařství,ambulantní péče,,MUDr. Helena Indrová,50.661427493796,14.033440037634
244255,71481,2599121000000,MUDr. Doris Těšinová,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,V Jirchářích,705/3,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420604549969,,,,2599121,1,,CZ042,CZ0427,Ústí nad Labem,40001,V Jirchářích,705/3,všeobecné praktické lékařství,primární ambulantní péče,,,50.66014762725,14.043910930877
152442,71099,1675656000000,VPL Teplice s.r.o.,Samost. ordinace všeob. prakt. lékaře,Teplice,41503,Rybniční,419,Ústecký kraj,CZ042,Teplice,CZ0426,,420417538440,,,,1675656,2,112,CZ042,CZ0427,Přestanov,40317,,106,všeobecné praktické lékařství,ambulantní péče,,MUDr. Marie Svobodová,50.638827602052,13.802602471207
152548,70688,2460475000002,PRESUB s.r.o.,Samost. ordinace všeob. prakt. lékaře,Mašťov,43156,Náměstí,129,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474398136,,sve@centrum.cz,,2460475,2,112,CZ042,CZ0422,Kadaň,43201,kpt. Jaroše,1061,všeobecné praktické lékařství,primární ambulantní péče,,JIŘÍ ŠVEC,50.262671132472,13.28073262591
152549,70687,2460475000001,PRESUB s.r.o.,Samost. ordinace všeob. prakt. lékaře,Kadaň,43201,Golovinova,1559,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474398136,,sve@centrum.cz,,2460475,2,112,CZ042,CZ0422,Kadaň,43201,kpt. Jaroše,1061,všeobecné praktické lékařství,primární ambulantní péče,,JIŘÍ ŠVEC,50.391225624229,13.270148720299
226191,70686,2460475000000,PRESUB s.r.o.,Samost. ordinace všeob. prakt. lékaře,Radonice,43155,,69,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474398136,,sve@centrum.cz,,2460475,2,112,CZ042,CZ0422,Kadaň,43201,kpt. Jaroše,1061,všeobecné praktické lékařství,primární ambulantní péče,,JIŘÍ ŠVEC,50.299821972047,13.286340881912
152534,70685,2825767000000,PRAXE PL-RCE/L s.r.o.,Samost. ordinace všeob. prakt. lékaře,Roudnice nad Labem,41301,Alej 17. listopadu,1101,Ústecký kraj,CZ042,Litoměřice,CZ0423,,,,,,2825767,2,112,CZ020,CZ0206,Mělník,27601,Dykova,725,všeobecné praktické lékařství,primární ambulantní péče,,EMIL STOILOV KRUMOV,50.423032219377,14.249737168889
152540,70676,1284533000001,MUDr. Antonín Pečený,Samost. ordinace všeob. prakt. lékaře,Rybniště,40751,,33,Ústecký kraj,CZ042,Děčín,CZ0421,,420412337440,,,http://www.mudrpeceny.cz/,1284533,1,,CZ042,CZ0421,Varnsdorf,40747,Lesní,3063,všeobecné praktické lékařství,ambulantní péče,,,50.880040348899,14.515196588879
245422,70406,27798941018000,MOJE AMBULANCE a.s.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Mírové náměstí,103/27,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420411192241,,"recepce-usti@mojeambulance.cz,sekretariat@mojeambulance.cz",http://mojeambulance.cz,27798941,2,121,CZ080,CZ0806,Ostrava,70200,Vítkovická,3077/16,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. Miloš Vodička,50.659754718151,14.040888177454
152507,70405,2381451000000,MUDr. Tesař Jiří,Samost. ordinace všeob. prakt. lékaře,Louny,44001,Kosmonautů,2970,Ústecký kraj,CZ042,Louny,CZ0424,,420777653816,,tesarln@seznam.cz,,2381451,1,,CZ042,CZ0424,Louny,44001,Kosmonautů,2970,všeobecné praktické lékařství,ambulantní péče,,,50.358178472881,13.790646660709
152529,70403,1770250001000,"Praktický lékař Lovosice, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Lovosice,41002,Školní,476/3,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416532420,,mujpraktik@seznam.cz,,1770250,2,112,CZ042,CZ0423,Praha 3,41002,Školní,476/3,všeobecné praktické lékařství,primární ambulantní péče,,Faisal Ali,50.514490597085,14.050760824453
152453,69579,28749219000002,"MUDr. Vít, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Nepomyšl,43971,,102,Ústecký kraj,CZ042,Louny,CZ0424,,,,dr.vit@seznam.cz,,28749219,2,112,CZ042,CZ0424,Žatec,43801,třída Obránců míru,165,všeobecné praktické lékařství,ambulantní péče,,MUDr. Petr Vít,50.216989944715,13.310743172653
152452,69578,28749219000001,"MUDr. Vít, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Nové Sedlo,43801,Hlavní,13,Ústecký kraj,CZ042,Louny,CZ0424,,,,dr.vit@seznam.cz,,28749219,2,112,CZ042,CZ0424,Žatec,43801,třída Obránců míru,165,všeobecné praktické lékařství,ambulantní péče,,MUDr. Petr Vít,50.33997864505,13.474814930909
152385,69008,46769781000004,MUDr. Václav Stehlík,Samost. ordinace všeob. prakt. lékaře,Litoměřice,41201,Sadová,479/16,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416798124,,dr.stehlikvaclav@seznam.cz,,46769781,1,,CZ042,CZ0423,Liběšice,41146,,70,všeobecné praktické lékařství,ambulantní péče,,,50.548185323397,14.123539940783
151140,68789,64053521000000,"ZDRAVLEK, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Litoměřice,41201,U Katovny,2023/1,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416735239,,zdravlek@seznam.cz,,64053521,2,112,CZ042,CZ0423,Litoměřice,41201,U Katovny,2023/1,všeobecné praktické lékařství,,,Barbora Lelková,50.537647217571,14.125826693089
152425,68543,22798439000000,"LUNAMED, spol. s r.o.",Samost. ordinace všeob. prakt. lékaře,Louny,44001,Kosmonautů,2970,Ústecký kraj,CZ042,Louny,CZ0424,,420415658334,,mudr.ivetabusakova@seznam.cz,,22798439,2,112,CZ042,CZ0424,Louny,44001,Kosmonautů,2970,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. Iveta Bušáková,50.358178472881,13.790646660709
242345,68528,1868951000000,MUDr. Lucie Betková Tylová,Samost. ordinace všeob. prakt. lékaře,Louny,44001,Pod Nemocnicí,2709,Ústecký kraj,CZ042,Louny,CZ0424,,420415620443,,mudrluciebetkova@seznam.cz,,1868951,1,,CZ042,CZ0424,Louny,44001,Pod Nemocnicí,2503,všeobecné praktické lékařství,primární ambulantní péče,,,50.349692979817,13.807257971399
152308,68519,22800701000000,MUDr. Kafková Helena s.r.o.,Samost. ordinace všeob. prakt. lékaře,Duchcov,41901,Malá okružní,936/22,Ústecký kraj,CZ042,Teplice,CZ0426,,420417836774,,indik@indik.cz,,22800701,2,112,CZ042,CZ0426,Duchcov,41901,Malá okružní,936/22,všeobecné praktické lékařství,ambulantní péče,,IVANA VYCPÁLKOVÁ,50.612378588461,13.745378066648
152295,68501,1284533000000,MUDr. Antonín Pečený,Samost. ordinace všeob. prakt. lékaře,Varnsdorf,40747,Lesní,3063,Ústecký kraj,CZ042,Děčín,CZ0421,,420412337440,,,http://www.mudrpeceny.cz/,1284533,1,,CZ042,CZ0421,Varnsdorf,40747,Lesní,3063,všeobecné praktické lékařství,ambulantní péče,,,50.907619456723,14.616851557
241069,68495,1834975000000,MUDr. Veronika Řimsová,Samost. ordinace všeob. prakt. lékaře,Most,43401,Tyršova,3460,Ústecký kraj,CZ042,Most,CZ0425,,420774890001,,rimsovaordinace@seznam.cz,,1834975,1,,CZ042,CZ0425,Most,43401,Tyršova,3460,všeobecné praktické lékařství,primární ambulantní péče,,,50.498863158072,13.631821008973
152405,68493,1782274000000,MUDr. Lenka Soukupová,Samost. ordinace všeob. prakt. lékaře,Louny,44001,Pod Nemocnicí,2503,Ústecký kraj,CZ042,Louny,CZ0424,,420603278887,,mudr.soukupova@gmail.com,http://praktik-soukupova.blogspot.com/,1782274,1,,CZ042,CZ0424,Louny,44001,Pod Nemocnicí,2503,všeobecné praktické lékařství,ambulantní péče,,,50.349909061548,13.808241706751
227537,68490,1566644000001,ZEROMED s.r.o.,Samost. ordinace všeob. prakt. lékaře,Perštejn,43163,Hlavní,216,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474770730,,zednikova@kabel1.cz,,1566644,2,112,CZ042,CZ0422,Klášterec nad Ohří,43151,Pražská,115,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. Romana Zedníková,50.381585244521,13.110113380484
152402,68489,1566644000000,ZEROMED s.r.o.,Samost. ordinace všeob. prakt. lékaře,Klášterec nad Ohří,43151,Královéhradecká,418,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474770730,,zednikova@kabel1.cz,,1566644,2,112,CZ042,CZ0422,Klášterec nad Ohří,43151,Pražská,115,všeobecné praktické lékařství,ambulantní péče,,MUDr. Romana Zedníková,50.387222448759,13.183605138173
152287,68447,1262106000000,MUDr. Kateřina Egerová,Samost. ordinace všeob. prakt. lékaře,Verneřice,40725,Mírové náměstí,128,Ústecký kraj,CZ042,Děčín,CZ0421,,420412559070,,,,1262106,1,,CZ042,CZ0421,Verneřice,40725,Mírové náměstí,128,všeobecné praktické lékařství,ambulantní péče,,,50.661226731399,14.300991310639
152576,68444,1405519000000,MUDr. Mikuláš Havlík s.r.o.,Samost. ordinace všeob. prakt. lékaře,Litoměřice,41201,Jiřího z Poděbrad,188/7,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420778001150,,mudr.mikulas.havlik@seznam.cz,http://www.znamylekar.cz,1405519,2,112,CZ042,CZ0423,Lukavec,41002,,49,všeobecné praktické lékařství,ambulantní péče,,MUDr. Mikuláš Havlík,50.535137717762,14.142583632391
152372,68436,1409506000001,"MUDr. KRÁLOVÁ - VÁŠ LÉKAŘ, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Domoušice,43968,,32,Ústecký kraj,CZ042,Louny,CZ0424,,,,,,1409506,2,112,CZ042,CZ0424,Žatec,43801,třída Obránců míru,165,všeobecné praktické lékařství,ambulantní péče,,MUDr. Sabina Králová,50.234121271382,13.730133789654
152371,68435,1409506000000,"MUDr. KRÁLOVÁ - VÁŠ LÉKAŘ, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Žatec,43801,třída Obránců míru,165,Ústecký kraj,CZ042,Louny,CZ0424,,,,,,1409506,2,112,CZ042,CZ0424,Žatec,43801,třída Obránců míru,165,všeobecné praktické lékařství,ambulantní péče,,MUDr. Sabina Králová,50.328330284634,13.545228948417
152429,68430,1529650000000,Sombotovi s.r.o.,Samost. ordinace všeob. prakt. lékaře,Chomutov,43003,Husova,4691,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474627483,,,http://www.sombotovi.cz,1529650,2,112,CZ042,CZ0422,Chomutov,43003,Husova,4691,všeobecné praktické lékařství,ambulantní péče,,MUDr. Petr Sombota,50.466967714019,13.401350622876
152361,68416,22801928000000,MUDr. Blanka Andrlová s. r. o.,Samost. ordinace všeob. prakt. lékaře,Chomutov,43001,Kochova,1185,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474447714,,blanka.andrlova@intek.cz,,22801928,2,112,CZ042,CZ0422,Chomutov,43001,Kochova,1185,všeobecné praktické lékařství,ambulantní péče,,MUDr. Blanka Andrlová,50.455179913021,13.411288888201
152284,68410,22798366001000,MUDr. Walter s.r.o.,Samost. ordinace všeob. prakt. lékaře,Česká Kamenice,40721,Náměstí 28. října,818,Ústecký kraj,CZ042,Děčín,CZ0421,,,,Walter@seznam.cz,,22798366,2,112,CZ051,CZ0511,Zahrádky,47101,,176,všeobecné praktické lékařství,ambulantní péče,,MUDr. Zdeněk Walter,50.800059234562,14.419321974041
152245,68395,1134035000000,MUDr. Anna Bittnerová,Samost. ordinace všeob. prakt. lékaře,Chomutov,43004,Písečná,5285,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474650681,,,,1134035,1,,CZ042,CZ0422,Chomutov,43004,Písečná,5285,všeobecné praktické lékařství,ambulantní péče,,,50.487314231903,13.43808762476
152160,68390,72563508001000,"MUDr. Martina Pokorná, Ph.D.",Samost. ordinace všeob. prakt. lékaře,Ludvíkovice,40713,,71,Ústecký kraj,CZ042,Děčín,CZ0421,,420412511678,,martinapokorna74@gmail.com,https://mudr-martina-pokorna-ph-d.modernilekar.cz/,72563508,1,,CZ042,CZ0421,Ludvíkovice,40713,,71,všeobecné praktické lékařství,ambulantní péče,,,50.794144011683,14.255948293424
152290,68267,1921339000000,"SALUS - L, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Roudnice nad Labem,41301,Alej 17. listopadu,1101,Ústecký kraj,CZ042,Litoměřice,CZ0423,,,,,,1921339,2,112,CZ042,CZ0423,Roudnice nad Labem,41301,Alej 17. listopadu,1101,všeobecné praktické lékařství,primární ambulantní péče,,ŠTĚPÁN POJSL,50.423032219377,14.249737168889
152335,68265,1533371000000,Pavel Vácha s.r.o.,Samost. ordinace všeob. prakt. lékaře,Benešov nad Ploučnicí,40722,Cihelní,706,Ústecký kraj,CZ042,Děčín,CZ0421,,420412586578,,ordreha@seznam.cz,http://www.ordinacearehabilitace.cz/,1533371,2,112,CZ042,CZ0421,Děčín,40502,28. října,661/4,"Fyzioterapeut, všeobecné praktické lékařství",ambulantní péče,,"MUDr. GABRIELA REZKOVA, RADMILA JEDLIČKOVÁ",50.742897543455,14.308419244633
152376,68264,1640917000000,MEDICOPRAKTIK s.r.o.,Samost. ordinace všeob. prakt. lékaře,Děčín,40502,Karla Čapka,211/1,Ústecký kraj,CZ042,Děčín,CZ0421,,420413034912,,zamuha@seznam.cz,,1640917,2,112,CZ042,CZ0421,Děčín,40502,Karla Čapka,211/1,všeobecné praktické lékařství,ambulantní péče,,PETR SKÁLA,50.781740605572,14.210463031601
152275,67415,22793071000000,Medicus Polepy s.r.o.,Samost. ordinace všeob. prakt. lékaře,Polepy,41147,,120,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420778500255,,medicuspolepy@gmail.com,,22793071,2,112,CZ042,CZ0423,Polepy,41147,,120,všeobecné praktické lékařství,primární ambulantní péče,,ZDENĚK ŠKOLA,50.507966375224,14.26886379032
152394,67359,1808290000000,Praktický lékař Louny s.r.o.,Samost. ordinace všeob. prakt. lékaře,Louny,44001,Pod Nemocnicí,2709,Ústecký kraj,CZ042,Louny,CZ0424,,420415620342,,ordinace@mudrslavik.cz,http://www.mudrslavik.cz,1808290,2,112,CZ042,CZ0424,Louny,44001,Pod Nemocnicí,2709,všeobecné praktické lékařství,ambulantní péče,,Tomáš Slavík,50.349692979817,13.807257971399
152330,67279,22800964000000,MUDr. Ladislav Froněk s.r.o.,Samost. ordinace všeob. prakt. lékaře,Klášterec nad Ohří,43151,Sadová,528,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474376344,,mudr.fronek@seznam.cz,,22800964,2,112,CZ042,CZ0422,Kadaň,43201,Pionýrů,1100,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. Ladislav Froněk,50.387284385669,13.181058390608
152340,67278,29164915001000,PRAKTIK KLÁŠTEREC s.r.o.,Samost. ordinace všeob. prakt. lékaře,Klášterec nad Ohří,43151,Sadová,528,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474375481,,pl-klasterec@email.cz,https://pl-klasterec.webnode.cz/,29164915,2,112,CZ032,CZ0323,Plzeň,32600,U Ježíška,2713/11,všeobecné praktické lékařství,ambulantní péče,,MUDr. Dagmar Pauchová,50.387284385669,13.181058390608
152304,67002,22798943000000,ORDINACE U ČTYŘLÍSTKU s.r.o.,Samost. ordinace všeob. prakt. lékaře,Dubí,41701,Krušnohorská,203/19,Ústecký kraj,CZ042,Teplice,CZ0426,,420417532435,,ordinaceuctyrlistku@email.cz,,22798943,2,112,CZ042,CZ0426,Teplice,41501,J. V. Sládka,1363/2,všeobecné praktické lékařství,ambulantní péče,,MUDr. Ivo Tukinski,50.677012140166,13.793897917147
152283,66279,22800875000000,"MUDr. Jurčová PRAKTIK, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40011,Mírová,2700/8,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420472772067,,veronika.behy@seznam.cz,,22800875,2,112,CZ042,CZ0427,Ústí nad Labem,40011,Mírová,2700/8,všeobecné praktické lékařství,ambulantní péče,,VERONIKA JURČOVÁ,50.682276823912,14.026626762659
241084,65643,28739914001000,PraktGyn s.r.o.,Samost. ordinace všeob. prakt. lékaře,Most,43401,Tyršova,3460,Ústecký kraj,CZ042,Most,CZ0425,,420776686708,,praktgyn@seznam.cz,http://www.praktgyn.cz,28739914,2,112,CZ042,CZ0422,Chomutov,43001,Grégrova,1684/3,všeobecné praktické lékařství,primární ambulantní péče,,"MUDr. Tibor Pavuk, MUDr. Veronika Pavuková",50.498863158072,13.631821008973
152240,65627,22793259000001,Lékař Teplice s.r.o.,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Zemská,623/43,Ústecký kraj,CZ042,Teplice,CZ0426,,420417537315,,,http://www.lekarteplice.cz/,22793259,2,112,CZ042,CZ0426,Teplice,41501,Purkyňova,2106,všeobecné praktické lékařství,ambulantní péče,,MUDr. Jaroslav Bartoš,50.658074560197,13.834426652859
192662,65624,22793259000000,Lékař Teplice s.r.o.,"Samostatná ordinace lékaře specialisty, Samost. ordinace všeob. prakt. lékaře",Teplice,41501,Husova,1648,Ústecký kraj,CZ042,Teplice,CZ0426,,420417537315,,,http://www.lekarteplice.cz/,22793259,2,112,CZ042,CZ0426,Teplice,41501,Purkyňova,2106,"všeobecné praktické lékařství, chirurgie, endokrinologie a diabetologie","ambulantní péče, specializovaná ambulantní péče",,MUDr. Jaroslav Bartoš,50.656805620951,13.848425914626
152238,65618,22798820000000,Asplund s. r. o.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Štefánikova,777/27,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475205146,,kscerbova@seznam.cz,mudr.scerbova.cz,22798820,2,112,CZ042,CZ0427,Ústí nad Labem,40001,Štefánikova,777/27,všeobecné praktické lékařství,ambulantní péče,,MUDr. Klára Ščerbová,50.669773226521,14.017091346686
152224,65588,22798099000000,MEDITEM s.r.o.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40331,Mlýnská,396,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,,,meditem@seznam.cz,,22798099,2,112,CZ042,CZ0427,Ústí nad Labem,40331,Mlýnská,396,všeobecné praktické lékařství,ambulantní péče,,MUDr. Markéta Dandová,50.674714007455,14.105224624526
241357,65232,22796215000000,TH AMBULANCE s.r.o.,Samost. ordinace všeob. prakt. lékaře,Žatec,43801,Oblouková,3088,Ústecký kraj,CZ042,Louny,CZ0424,,420415211559,,jaroslavatheuerova@seznam.cz,,22796215,2,112,CZ042,CZ0424,Žatec,43801,Elišky Krásnohorské,3112,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. Jaroslava Theuerová,50.327996554694,13.546112523491
152179,65152,22795561000001,MUDr. Josef Beneš s.r.o.,Samost. ordinace všeob. prakt. lékaře,Staňkovice,43949,Sídliště,195,Ústecký kraj,CZ042,Louny,CZ0424,,420723109692,,mudr.benes@quick.cz,https://www.mudr-benes.cz/,22795561,2,112,CZ042,CZ0424,Staňkovice,43949,Zelená,218,všeobecné praktické lékařství,ambulantní péče,,MUDr. Josef Beneš,50.348723910393,13.574576936149
152180,65148,22795561000000,MUDr. Josef Beneš s.r.o.,Samost. ordinace všeob. prakt. lékaře,Žatec,43801,Husova,2796,Ústecký kraj,CZ042,Louny,CZ0424,,420723109692,,mudr.benes@quick.cz,https://www.mudr-benes.cz/,22795561,2,112,CZ042,CZ0424,Staňkovice,43949,Zelená,218,všeobecné praktické lékařství,ambulantní péče,,MUDr. Josef Beneš,50.319537298138,13.537983069412
152138,65087,28751736000000,Roudnická Zdravotní s.r.o.,Samost. ordinace všeob. prakt. lékaře,Roudnice nad Labem,41301,Špindlerova třída,806,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416811169,,ordinace@roudnicka-zdravotni.cz,https://www.roudnicka-zdravotni.cz/,28751736,2,112,CZ042,CZ0423,Roudnice nad Labem,41301,Špindlerova třída,806,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. Pavel Podrapský,50.421712581336,14.253003990161
152114,65057,28751507000000,"MEDIARTES, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Děčín,40711,Míru,150,Ústecký kraj,CZ042,Děčín,CZ0421,,420412547729,,ordinace@mediartes.cz,http://www.mediartes.cz,28751507,2,112,CZ042,CZ0423,Litoměřice,41201,Sadová,379/1,všeobecné praktické lékařství,ambulantní péče,,MUDr. Jiří Vyvial,50.743525097497,14.193361782517
242002,65054,28740289000000,MEDIVEL s.r.o.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Masarykova,814/318c,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420773277332,,medivel@medicasro.cz,www.mudr-velickova.cz,28740289,2,112,CZ051,CZ0513,Liberec,46010,Domky,109,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. IVANA HRAZDILOVÁ,50.681989964042,14.004358225327
152007,65041,72541342000000,MUDr. Šárka Drbalová,Samost. ordinace všeob. prakt. lékaře,Litoměřice,41201,U Školy,160/2,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416533409,,,,72541342,1,,CZ042,CZ0423,Litoměřice,41201,U Školy,160/2,všeobecné praktické lékařství,primární ambulantní péče,,,50.550155472908,14.125542142601
246140,65040,72089041000000,MUDr. Jitka Slavíková,Samost. ordinace všeob. prakt. lékaře,Děčín,40502,Weberova,1537/7,Ústecký kraj,CZ042,Děčín,CZ0421,,420412519625,,ordinace.dc@seznam.cz,https://mudr-jitka-slavikova.zdravotniregistr.cz/,72089041,1,,CZ042,CZ0421,Děčín,40502,Weberova,1537/7,všeobecné praktické lékařství,ambulantní péče,,,50.758174622046,14.189737200184
151965,64804,72088818000000,MUDr. Miriam VLČKOVÁ,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Modlanská,1856,Ústecký kraj,CZ042,Teplice,CZ0426,,420725809264,,miriam.vlckova@gmail.com,http://www.miriamvlckova.cz,72088818,1,,CZ042,CZ0426,Teplice,41501,Modlanská,1856,všeobecné praktické lékařství,primární ambulantní péče,,,50.650663010502,13.855742100202
211252,64787,22793569000000,Dia-Praktik s.r.o.,Samost. ordinace všeob. prakt. lékaře,Štětí,41108,Školní,562,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420417532363,,smolenakovakatka@seznam.cz,,22793569,2,112,CZ042,CZ0423,Štětí,41108,Stračenská,729,"všeobecné praktické lékařství, endokrinologie a diabetologie","primární ambulantní péče, specializovaná ambulantní péče",,MUDr. Kateřina Smoleňáková,50.453326505045,14.379102010517
149482,64775,61357138000002,MUDr. Zbyněk Brada,Samost. ordinace všeob. prakt. lékaře,Jimlín,,,,Ústecký kraj,CZ042,Louny,CZ0424,,,,,,61357138,1,,CZ042,CZ0424,Hřivice,43965,,110,všeobecné praktické lékařství,primární ambulantní péče,,,,
152082,64337,28746643000000,ZdravCentrum Tajchner s.r.o.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40003,Varšavská,774/14,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,,,zdravcentrum.tajchner@seznam.cz,,28746643,2,112,CZ042,CZ0427,Ústí nad Labem,40003,Varšavská,774/14,všeobecné praktické lékařství,ambulantní péče,,MUDr. Jiří Tajchner,50.656807622588,14.049759642586
151994,64296,28739442000000,VONDRA DOCTORS s.r.o.,"Samost. ordinace všeob. prakt. lékaře, Sam.ord.prakt.lékaře pro děti a dorost",Lenešice,43923,Knížete Václava,64,Ústecký kraj,CZ042,Louny,CZ0424,,,,,,28739442,2,112,CZ042,CZ0424,Lenešice,43923,Knížete Václava,64,"všeobecné praktické lékařství, praktické lékařství pro děti a dorost",ambulantní péče,,MUDr. Vítězslav Vondra,50.375491703215,13.76145798074
259753,64256,28738594000000,Renmedicus.dux s.r.o.,Samost. ordinace všeob. prakt. lékaře,Duchcov,41901,Bednářská,70/1,Ústecký kraj,CZ042,Teplice,CZ0426,,420417836896,,renmedicus@seznam.cz,,28738594,2,112,CZ042,CZ0426,Duchcov,41901,Tyršova,708/23,všeobecné praktické lékařství,ambulantní péče,,RENÁTA ŠTOCHLOVÁ,50.603045543037,13.746399294635
152100,64247,28749219000000,"MUDr. Vít, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Žatec,43801,třída Obránců míru,165,Ústecký kraj,CZ042,Louny,CZ0424,,,,dr.vit@seznam.cz,,28749219,2,112,CZ042,CZ0424,Žatec,43801,třída Obránců míru,165,všeobecné praktické lékařství,ambulantní péče,,MUDr. Petr Vít,50.328330284634,13.545228948417
152085,64197,88397751000000,MUDr. Petra Gábelová,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Novosedlická,394/8,Ústecký kraj,CZ042,Teplice,CZ0426,,420604544771,,petra.gabelova@seznam.cz,https://mudr-petra-gabelova.webnode.cz,88397751,1,,CZ042,CZ0426,Teplice,41501,Novosedlická,394/8,všeobecné praktické lékařství,ambulantní péče,,,50.647604452295,13.821403122875
